Product_ASIN,URL,Title,Selling Price,MRP,Discount,Rating,Rating_Count,Category,Subcategory,Platform
,https://www.flipkart.com/aetmp-i3-6th-generation-thermal-paste-fan-heatsink-3-7-ghz-lga-1151-2-core-processor-designed-desktop-workstation/p/itm5077b2586908c?pid=PSRHC9UQQRPQEY5W&lid=LSTPSRHC9UQQRPQEY5WNVZYEE&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_2_68&otracker=search&otracker1=search&fm=Search&iid=9df87f9b-01fe-4262-a2a5-eb6ac447a799.PSRHC9UQQRPQEY5W.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,"AETMP i3 6th Generation With Thermal Paste, Fan, Heatsink 3.7 GHz LGA 1151 2 Core Processor Designed for Desktop, Workstation  (Brown)",1549.0,5900.0,73.0,3.5,0.0,Home > Gaming > Gaming Accessories > Processor > AETMP Processor,Processors,Flipkart
,https://www.flipkart.com/intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/p/itm3442fcc55144c?pid=PSRFU8N3ZUCGHCHX&lid=LSTPSRFU8N3ZUCGHCHXYHAU7H&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_3_88&otracker=search&otracker1=search&fm=Search&iid=da0fd239-44b8-4f2a-b76f-74da4815757b.PSRFU8N3ZUCGHCHX.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel Core i5 3570 Best Performance 3rd Generation 3.4 GHz LGA 1155 Socket 4 Cores Desktop Processor  (Silver),1549.0,2990.0,48.0,4.1,395.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/intel-core-i5-3470-processor-3rd-generation-3-2-ghz-upto-3-6-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop/p/itm5c3d1726bdea6?pid=PSRFVHY9JSXGNUPJ&lid=LSTPSRFVHY9JSXGNUPJ5UNHON&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_3_115&otracker=search&otracker1=search&fm=Search&iid=da0fd239-44b8-4f2a-b76f-74da4815757b.PSRFVHY9JSXGNUPJ.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel CORE I5 3470 PROCESSOR ( 3RD GENERATION ) 3.2 GHz Upto 3.6 GHz LGA 1155 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor  (Silver),1550.0,4000.0,61.0,3.6,68.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/kavtron-3rd-gen-processor-in-tel-core-i3-3240-3-4ghz-h71-h61-motherboard-lga-1155-3-4-ghz-lga-1155-1-designed-desktop-laptop/p/itm8f8c291cfd935?pid=PSRGHQYBMHJNHVHG&lid=LSTPSRGHQYBMHJNHVHGL3JZ7C&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_5_170&otracker=search&otracker1=search&fm=Search&iid=69c4ca6f-3ff3-490c-801d-9bc5de170508.PSRGHQYBMHJNHVHG.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,"KAVTRON 3rd Gen Processor in-tel Core i3-3240 3.4Ghz for H71 or H61 Motherboard LGA-1155 3.4 GHz LGA 1155 1 Core Processor Designed for Desktop, Laptop  (Black)",1580.0,7999.0,80.0,3.5,0.0,Home > Gaming > Gaming Accessories > Processor > KAVTRON Processor,Processors,Flipkart
,https://www.flipkart.com/keevan-intel-i5-3rd-generation-processor-3570-3470-3570k-wiith-free-thermal-paste-3-4-ghz-lga-1155-4-core-designed-desktop/p/itm8f8d1248498ee?pid=PSRH8JXGF8CNEQY9&lid=LSTPSRH8JXGF8CNEQY9TJE775&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_2_61&otracker=search&otracker1=search&fm=Search&iid=9df87f9b-01fe-4262-a2a5-eb6ac447a799.PSRH8JXGF8CNEQY9.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,keevan INTEL I5 3rd Generation Processor 3570/3470/3570K wiith Free Thermal Paste 3.4 GHz LGA 1155 4 Core Processor Designed for Desktop  (Silver),1595.0,3999.0,60.0,3.1,0.0,Home > Gaming > Gaming Accessories > Processor > keevan Processor,Processors,Flipkart
,https://www.flipkart.com/suryaasys-3330-3340-3350-3450-3470-3475-3550-3570-3rd-generation-2-4-ghz-lga-1155-4-core-processor-designed-desktop/p/itm3d1284d42019e?pid=PSRHDT7YF8GYUSHP&lid=LSTPSRHDT7YF8GYUSHPCI4NVU&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=6d1083be-94e6-4489-8421-690cf54f8667.PSRHDT7YF8GYUSHP.SEARCH&ppt=None&ppn=None&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,suryaasys 3330/3340/3350/3450/3470/3475/3550/3570 3rd Generation 2.4 GHz LGA 1155 4 Core Processor Designed for Desktop  (Grey),1599.0,2999.0,46.0,3.8,0.0,Home > Gaming > Gaming Accessories > Processor > suryaasys Processor,Processors,Flipkart
,https://www.flipkart.com/presolve-core-i5-3470-3-2-ghz-lga-1155-4-processor-designed-desktop/p/itm183252dab880c?pid=PSRH7HW7XUGTZGWG&lid=LSTPSRH7HW7XUGTZGWGRYDBGQ&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_5_163&otracker=search&otracker1=search&fm=Search&iid=69c4ca6f-3ff3-490c-801d-9bc5de170508.PSRH7HW7XUGTZGWG.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,PreSolve Core i5-3470 3.2 GHz LGA 1155 4 Core Processor Designed for Desktop  (Light Golden),1599.0,3999.0,60.0,3.5,6.0,Home > Gaming > Gaming Accessories > Processor > PreSolve Processor,Processors,Flipkart
,https://www.flipkart.com/intel-core-i3-4160-4th-gen-3mb-cache-3-6-ghz-lga-1150-socket-2-cores-desktop-processor/p/itmad6cf81180c3c?pid=PSRGZWJQGAVVJMN4&lid=LSTPSRGZWJQGAVVJMN4CGKGCS&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_6_202&otracker=search&otracker1=search&fm=Search&iid=78e2f1f1-8d2e-42e8-beaa-d289b419907d.PSRGZWJQGAVVJMN4.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel Core i3-4160 (4TH Gen) 3MB Cache 3.6 GHz LGA 1150 Socket 2 Cores Desktop Processor  (Silver),1600.0,3000.0,46.0,3.9,0.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/yuiop-intel-core-i5-2nd-generation-3-1-ghz-lga-1155-4-processor-designed-desktop/p/itmbd75b28c18d08?pid=PSRGUYQHGPPXZVRQ&lid=LSTPSRGUYQHGPPXZVRQ8MVDTX&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_6_216&otracker=search&otracker1=search&fm=Search&iid=78e2f1f1-8d2e-42e8-beaa-d289b419907d.PSRGUYQHGPPXZVRQ.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,YUIOP Intel Core i5 (2nd Generation) 3.1 GHz LGA 1155 4 Core Processor Designed for Desktop  (Intel® Core™ i5-2400 Processor | LGA 1155 Socket | S/N : CKW010XTJ),1603.0,5000.0,67.0,3.8,0.0,Home > Gaming > Gaming Accessories > Processor > YUIOP Processor,Processors,Flipkart
,https://www.flipkart.com/intel-i3-3240-3-40-3-4-ghz-lga-1155-socket-2-cores-desktop-processor/p/itmfdytzpgxzazyn?pid=PSRFDWKMMGGTQMC7&lid=LSTPSRFDWKMMGGTQMC74EBNMC&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_9_344&otracker=search&otracker1=search&fm=Search&iid=5b555b1f-31af-4ba0-8b69-a63f504c027d.PSRFDWKMMGGTQMC7.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel i3 3240 3.40 3.4 GHz LGA 1155 Socket 2 Cores Desktop Processor  (Silver),1623.0,3000.0,45.0,2.0,4.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/intel-core-i3-3220-3rd-genaretion-3-3-ghz-lga-1155-socket-2-cores-desktop-processor/p/itm598e2f00af932?pid=PSRGPC5SAVZFSQFY&lid=LSTPSRGPC5SAVZFSQFYWIMSK7&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_9_337&otracker=search&otracker1=search&fm=Search&iid=5b555b1f-31af-4ba0-8b69-a63f504c027d.PSRGPC5SAVZFSQFY.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel Core i3-3220 ( 3RD Genaretion ) 3.3 GHz LGA 1155 Socket 2 Cores Desktop Processor  (Silver),1635.0,2999.0,45.0,4.1,0.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/akmouse-core-i5-3470-i5-3rd-generation-desktop-processor-3-2-ghz-quad-core-lga-1155-4-processor-designed/p/itm78a46b728bf7e?pid=PSRHDAG7KASZ6BXH&lid=LSTPSRHDAG7KASZ6BXHSWFM2B&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_6_238&otracker=search&otracker1=search&fm=Search&iid=78e2f1f1-8d2e-42e8-beaa-d289b419907d.PSRHDAG7KASZ6BXH.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,"AKmouse Core i5-3470 (i5 3rd Generation) Desktop Processor, 3.2 GHz Quad-Core 3.2 GHz LGA 1155 4 Core Processor Designed for Desktop  (Grey)",1649.0,3999.0,58.0,4.0,0.0,Home > Gaming > Gaming Accessories > Processor > AKmouse Processor,Processors,Flipkart
,https://www.flipkart.com/yuiop-intel-core-i5-2nd-generation-3-1-ghz-lga-1155-4-processor-designed-desktop/p/itmbd75b28c18d08?pid=PSRGUYQHHTFQZT2H&lid=LSTPSRGUYQHHTFQZT2HPSHIFA&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_6_215&otracker=search&otracker1=search&fm=Search&iid=78e2f1f1-8d2e-42e8-beaa-d289b419907d.PSRGUYQHHTFQZT2H.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,YUIOP Intel Core i5 (2nd Generation) 3.1 GHz LGA 1155 4 Core Processor Designed for Desktop  (Intel® Core™ i5-2400 Processor | LGA 1155 Socket | S/N : CKW010AZY),1650.0,5000.0,67.0,3.8,0.0,Home > Gaming > Gaming Accessories > Processor > YUIOP Processor,Processors,Flipkart
,https://www.flipkart.com/suryaasys-3330-3340-3350-3450-3470-3475-3550-3570-3-5-ghz-lga-1155-4-core-processor-designed-desktop/p/itm8f4f78cc55516?pid=PSRHDTAFZSGNZCAX&lid=LSTPSRHDTAFZSGNZCAXVR0C8Z&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_10_366&otracker=search&otracker1=search&fm=Search&iid=9adcb1d8-2018-4e36-a123-71222563c048.PSRHDTAFZSGNZCAX.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,suryaasys 3330/3340/3350/3450/3470/3475/3550/3570 3.5 GHz LGA 1155 4 Core Processor Designed for Desktop  (Grey),1650.0,2999.0,44.0,3.8,0.0,Home > Gaming > Gaming Accessories > Processor > suryaasys Processor,Processors,Flipkart
,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor-silver/p/itmd2rysrnmsszpz?pid=PSRFXS7EGEGHBSVF&lid=LSTPSRFXS7EGEGHBSVFCDRRPI&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_5_181&otracker=search&otracker1=search&fm=Search&iid=69c4ca6f-3ff3-490c-801d-9bc5de170508.PSRFXS7EGEGHBSVF.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel Core i5-2400 3.1 GHz Upto 3.4 GHz LGA 1155 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor (Silver) 3.1 GHz LGA 1155 Socket 4 Cores Desktop Processor  (Silver),1669.0,3000.0,44.0,3.2,16.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/refurb-corei5-4th-3-2-ghz-lga-1150-4-core-processor-designed-desktop/p/itmabc017d532041?pid=PSRGZNFBNZRXSD6W&lid=LSTPSRGZNFBNZRXSD6W1NZHEF&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_2_77&otracker=search&otracker1=search&fm=Search&iid=9df87f9b-01fe-4262-a2a5-eb6ac447a799.PSRGZNFBNZRXSD6W.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Refurb Corei5 4th 3.2 GHz LGA 1150 4 Core Processor Designed for Desktop  (Silver),1695.0,4990.0,66.0,3.5,17.0,Home > Gaming > Gaming Accessories > Processor > Refurb Processor,Processors,Flipkart
,https://www.flipkart.com/wnd-intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-4-processor-designed-desktop/p/itmf43c1d26f662a?pid=PSRGMEUHVSRVFZHU&lid=LSTPSRGMEUHVSRVFZHU0BRJPA&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_8_302&otracker=search&otracker1=search&fm=Search&iid=2e3d3218-f5a8-4482-b2d9-5145d6715d89.PSRGMEUHVSRVFZHU.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,wnd Intel Core i5 3570 Best Performance 3rd Generation 3.4 GHz LGA 1155 4 Core Processor Designed for Desktop  (Silver),1695.0,6495.0,73.0,3.3,10.0,Home > Gaming > Gaming Accessories > Processor > wnd Processor,Processors,Flipkart
,https://www.flipkart.com/processore-i3-6th-6100t-3-2-ghz-lga-1150-4-core-processor-designed-desktop/p/itm39bad1c194180?pid=PSRGHYRGSETWYHPA&lid=LSTPSRGHYRGSETWYHPAMUMPAN&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_6_204&otracker=search&otracker1=search&fm=Search&iid=78e2f1f1-8d2e-42e8-beaa-d289b419907d.PSRGHYRGSETWYHPA.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,PROCESSORE I3 6TH 6100T 3.2 GHz LGA 1150 4 Core Processor Designed for Desktop  (Multicolor),1699.0,6999.0,75.0,4.0,0.0,Home > Gaming > Gaming Accessories > Processor > PROCESSORE Processor,Processors,Flipkart
,https://www.flipkart.com/suryaasys-i3-7100t-3-4-ghz-lga-1151-2-core-processor-designed-desktop/p/itm30def87846d5f?pid=PSRGUMHZD4KCGYDV&lid=LSTPSRGUMHZD4KCGYDVL0OTOL&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_9_322&otracker=search&otracker1=search&fm=Search&iid=5b555b1f-31af-4ba0-8b69-a63f504c027d.PSRGUMHZD4KCGYDV.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,suryaasys I3 7100T 3.4 GHz LGA 1151 2 Core Processor Designed for Desktop  (Grey),1703.0,9250.0,81.0,4.2,0.0,Home > Gaming > Gaming Accessories > Processor > suryaasys Processor,Processors,Flipkart
,https://www.flipkart.com/star-technologies-optical-fiber-stripper-cs3-3-hole-stainless-steel-wire-strippers-ftth-tool-3-ghz-strx4-core-processor-designed-workstation/p/itmc547a98725f6f?pid=PSRHYZ68WZF2HC5E&lid=LSTPSRHYZ68WZF2HC5EY2Q2J2&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_9_333&otracker=search&otracker1=search&fm=Search&iid=5b555b1f-31af-4ba0-8b69-a63f504c027d.PSRHYZ68WZF2HC5E.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,star technologies Optical Fiber Stripper CS3-3 Hole Fiber Stainless Steel Wire Strippers FTTH Tool 3 GHz sTRX4 3 Core Processor Designed for Workstation  (Green),1736.0,3500.0,50.0,4.0,0.0,Home > Gaming > Gaming Accessories > Processor > star technologies Processor,Processors,Flipkart
,https://www.flipkart.com/intel-core-i5-4570-4th-gen-quad-core-6mb-cache-3-2-ghz-lga-1150-socket-4-cores-desktop-processor/p/itm391ad999e9961?pid=PSRGZWHZEGCGCJYF&lid=LSTPSRGZWHZEGCGCJYFMZOFA4&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=6d1083be-94e6-4489-8421-690cf54f8667.PSRGZWHZEGCGCJYF.SEARCH&ppt=None&ppn=None&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel Core i5-4570 (4TH Gen) Quad-Core 6MB Cache 3.2 GHz LGA 1150 Socket 4 Cores Desktop Processor  (Silver),1740.0,3990.0,56.0,4.2,474.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/projectorr-home-theater-4k-mini-projector-usb-remote-smartphone-laptop-support-2-4-ghz-am3-2-core-processor-designed-workstation/p/itm1b84b39acdd27?pid=PSRHCRJPFFMJVPNC&lid=LSTPSRHCRJPFFMJVPNCM2BXYV&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_7_252&otracker=search&otracker1=search&fm=Search&iid=224f47c0-ad22-43c0-be10-7857cf164b1f.PSRHCRJPFFMJVPNC.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,"PROJECTORR Home Theater 4K Mini Projector with USB, Remote, Smartphone & Laptop Support 2.4 GHz AM3 2 Core Processor Designed for Workstation  (White)",1746.0,3999.0,56.0,3.9,0.0,Home > Gaming > Gaming Accessories > Processor > PROJECTORR Processor,Processors,Flipkart
,https://www.flipkart.com/smarttouch-core-i3-7th-3-9-ghz-lga-1151-2-processor-designed-desktop/p/itm28ddd2b756657?pid=PSRGYCTPYCTS4HZH&lid=LSTPSRGYCTPYCTS4HZHL32JQ0&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_6_234&otracker=search&otracker1=search&fm=Search&iid=78e2f1f1-8d2e-42e8-beaa-d289b419907d.PSRGYCTPYCTS4HZH.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,smarttouch core I3 7th 3.9 GHz LGA 1151 2 Core Processor Designed for Desktop  (silvar),1746.0,9999.0,82.0,3.1,0.0,Home > Gaming > Gaming Accessories > Processor > smarttouch Processor,Processors,Flipkart
,https://www.flipkart.com/intel-core-i5-3550-3rd-gen-quad-core-6mb-cache-3-3-ghz-lga-1155-socket-4-cores-desktop-processor/p/itmde43784b923ee?pid=PSRGQMUGCT2BGPHK&lid=LSTPSRGQMUGCT2BGPHKPCYT94&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_7_279&otracker=search&otracker1=search&fm=Search&iid=224f47c0-ad22-43c0-be10-7857cf164b1f.PSRGQMUGCT2BGPHK.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel Core i5-3550 ( 3RD GEN ) Quad-Core 6MB Cache 3.3 GHz LGA 1155 Socket 4 Cores Desktop Processor  (Black),1746.0,4500.0,61.0,3.8,0.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/gryfone-i3-6100-3-7-ghz-lga-1151-2-core-processor-designed-desktop/p/itmf298ded88eb31?pid=PSRH4DMHTKNEGCGB&lid=LSTPSRH4DMHTKNEGCGBIZPYJA&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_4_152&otracker=search&otracker1=search&fm=Search&iid=7fb46890-de3a-4408-bda5-3a1686f0df20.PSRH4DMHTKNEGCGB.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,GryFone i3 6100 3.7 GHz LGA 1151 2 Core Processor Designed for Desktop  (Silver),1750.0,4900.0,64.0,4.0,0.0,Home > Gaming > Gaming Accessories > Processor > GryFone Processor,Processors,Flipkart
,https://www.flipkart.com/intel-i3-3220-3-3-ghz-lga-1155-socket-2-cores-desktop-processor/p/itmdeus8hzz5mnfh?pid=PSRFTWADFWQ5JRRZ&lid=LSTPSRFTWADFWQ5JRRZIPWBSQ&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_8_282&otracker=search&otracker1=search&fm=Search&iid=2e3d3218-f5a8-4482-b2d9-5145d6715d89.PSRFTWADFWQ5JRRZ.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel i3 3220 3.3 GHz LGA 1155 Socket 2 Cores Desktop Processor  (Silver),1790.0,4450.0,59.0,3.0,6.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/intel-i5-3470t-3rd-gen-2-9-ghz-lga-1155-socket-2-cores-desktop-processor/p/itmde8b977349e12?pid=PSRGP6PJ4CWH7RMY&lid=LSTPSRGP6PJ4CWH7RMY3RYNGN&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_7_256&otracker=search&otracker1=search&fm=Search&iid=224f47c0-ad22-43c0-be10-7857cf164b1f.PSRGP6PJ4CWH7RMY.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel i5-3470T (3RD Gen) 2.9 GHz LGA 1155 Socket 2 Cores Desktop Processor  (Silver),1800.0,3950.0,54.0,4.0,0.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/presolve-i5-4590-3-3-ghz-lga-1150-4-core-processor-designed-desktop/p/itm183252dab880c?pid=PSRH8YWYA3S8GZHZ&lid=LSTPSRH8YWYA3S8GZHZFCZDME&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_6_205&otracker=search&otracker1=search&fm=Search&iid=78e2f1f1-8d2e-42e8-beaa-d289b419907d.PSRH8YWYA3S8GZHZ.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,PreSolve i5-4590 3.3 GHz LGA 1150 4 Core Processor Designed for Desktop  (Light Golden),1804.0,4999.0,63.0,3.9,0.0,Home > Gaming > Gaming Accessories > Processor > PreSolve Processor,Processors,Flipkart
,https://www.flipkart.com/intel-core-i5-4570t-4th-generation-6mb-cache-2-9-ghz-lga-1150-socket-4-cores-desktop-processor/p/itmc404ddf6e26b9?pid=PSRGQXXFSNHG8V6K&lid=LSTPSRGQXXFSNHG8V6KBBATFE&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_9_350&otracker=search&otracker1=search&fm=Search&iid=5b555b1f-31af-4ba0-8b69-a63f504c027d.PSRGQXXFSNHG8V6K.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel Core i5-4570T (4TH Generation) 6MB Cache 2.9 GHz LGA 1150 Socket 4 Cores Desktop Processor  (Silver),1811.0,4500.0,59.0,3.8,0.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/intel-q9400-cpu-2-66-ghz-lga-775-socket-4-cores-desktop-processor/p/itm24096078212b3?pid=PSRFVW7ZFCWGYYDX&lid=LSTPSRFVW7ZFCWGYYDX8XFX5I&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_8_291&otracker=search&otracker1=search&fm=Search&iid=2e3d3218-f5a8-4482-b2d9-5145d6715d89.PSRFVW7ZFCWGYYDX.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,Intel Q9400 CPU 2.66 GHz LGA 775 Socket 4 Cores Desktop Processor  (Silver),1851.0,4599.0,59.0,3.0,3.0,Home > Gaming > Gaming Accessories > Processor > Intel Processor,Processors,Flipkart
,https://www.flipkart.com/gigastar-intel-i5-3570k-h61-motherboard-3rd-generation-3-4-ghz-lga-1155-4-core-processor-designed-desktop-server-workstation/p/itm10137a7983b59?pid=PSRGGVGZPTKBNXKY&lid=LSTPSRGGVGZPTKBNXKYV5XV2L&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_2_70&otracker=search&otracker1=search&fm=Search&iid=9df87f9b-01fe-4262-a2a5-eb6ac447a799.PSRGGVGZPTKBNXKY.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,"GIGASTAR Intel i5-3570K For H61 Motherboard 3rd Generation 3.4 GHz LGA 1155 4 Core Processor Designed for Desktop, Server, Workstation  (Silver)",1876.0,15000.0,87.0,4.2,490.0,Home > Gaming > Gaming Accessories > Processor > GIGASTAR Processor,Processors,Flipkart
,https://www.flipkart.com/suryaasys-4430-4440-4460-4570-4590-4670-4690-1-5-ghz-lga-1150-4-core-processor-designed-desktop/p/itm2b0a837346dbb?pid=PSRHDTAGZY5FCVZ2&lid=LSTPSRHDTAGZY5FCVZ2KFAEJ1&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_1_26&otracker=search&otracker1=search&fm=organic&iid=6d1083be-94e6-4489-8421-690cf54f8667.PSRHDTAGZY5FCVZ2.SEARCH&ppt=None&ppn=None&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,suryaasys 4430/4440/4460/4570/4590/4670/4690 1.5 GHz LGA 1150 4 Core Processor Designed for Desktop  (Grey),1880.0,2999.0,37.0,3.8,0.0,Home > Gaming > Gaming Accessories > Processor > suryaasys Processor,Processors,Flipkart
,https://www.flipkart.com/kavtron-2nd-gen-processor-in-tel-core-i3-2120-3-3ghz-h61-motherboard-lga-1155-3-3-ghz-lga-1155-1-designed-desktop-laptop/p/itm2b7dd8f7d3982?pid=PSRGHQY4TMF8MNYG&lid=LSTPSRGHQY4TMF8MNYG5XHMKX&marketplace=FLIPKART&q=Processor&store=6bo%2Fg0i%2F17w&srno=s_8_306&otracker=search&otracker1=search&fm=Search&iid=2e3d3218-f5a8-4482-b2d9-5145d6715d89.PSRGHQY4TMF8MNYG.SEARCH&ppt=sp&ppn=sp&ssid=1u637odl400000001752147891924&qH=e22b6495595f2c4a,"KAVTRON 2nd Gen Processor in-tel Core i3-2120 3.3Ghz for H61 Motherboard LGA-1155 3.3 GHz LGA 1155 1 Core Processor Designed for Desktop, Laptop  (Black)",1900.0,6599.0,71.0,3.5,0.0,Home > Gaming > Gaming Accessories > Processor > KAVTRON Processor,Processors,Flipkart
